SITE,PLOT,Notes,PD_code
38,14,42 Stump >10cm,42
38,14,43 Bryo.base,43
38,14,44 Bryo.trunk,44
38,14,45 Bryo.branch,45
38,14,46 Lichen trunk,46
38,14,47 Lichen branch,47
38,14,120 Spent ctrdgs.,120
38,15,37 Leg.v.rotten,37
38,15,38 Fall. bnh.>10cm,38
38,15,43 Bryo.base,43
38,15,44 Bryo.trunk,44
38,15,46 Lichen trunk,46
38,15,47 Lichen branch,47
38,15,50 Macrofungi,50
38,15,52 Rocks 5-50cm,52
38,15,112 Other deer,112
38,16,35 Fallen brkn,35
38,16,36 Fallen uprtd.,36
38,16,37 Leg.v.rotten,37
38,16,38 Fall. bnh.>10cm,38
38,16,43 Bryo.base,43
38,16,44 Bryo.trunk,44
38,16,45 Bryo.branch,45
38,16,50 Macrofungi,50
38,16,52 Rocks 5-50cm,52
38,16,58 Bryo.covd.rock,58
38,16,101 Ferm bank,101
38,16,105 Macfungi.soil,105
38,16,106 Macfungi.wood,106
38,16,112 Other deer,112
39,1,7 Cop. Stool,7
39,1,37 Leg.v.rotten,37
39,1,38 Fall. bnh.>10cm,38
39,1,43 Bryo.base,43
39,1,44 Bryo.trunk,44
39,1,45 Bryo.branch,45
39,1,46 Lichen trunk,46
39,1,47 Lichen branch,47
39,1,52 Rocks 5-50cm,52
39,1,58 Bryo.covd.rock,58
39,1,66 Strm/riv.slow,66
39,1,102 Grass bank,102
39,2,11 Stump hard.old,11
39,2,41 Stump<10cm,41
39,2,43 Bryo.base,43
39,2,44 Bryo.trunk,44
39,2,45 Bryo.branch,45
39,2,46 Lichen trunk,46
39,2,47 Lichen branch,47
39,2,76 Gld.>12m,76
39,2,85 Wall ruined,85
39,2,102 Grass bank,102
39,2,103 Leaf drift,103
39,2,114 Badger,114
39,3,11 Stump hard.old,11
39,3,13 Stump con.old,13
39,3,52 Rocks 5-50cm,52
39,3,52 Boulders >50cm,52
39,3,55 Rock outcp.>5m,55
39,3,58 Bryo.covd.rock,58
39,3,76 Gld.>12m,76
39,3,78 Rky.knoll>12m,78
39,3,107 Sheep,107
39,4,11 Stump hard.old,11
39,4,13 Stump con.old,13
39,4,41 Stump<10cm,41
39,4,42 Stump >10cm,42
39,4,52 Boulders >50cm,52
39,4,54 Scree,54
39,4,55 Rock outcp.>5m,55
39,4,57 Rock ledges,57
39,4,58 Bryo.covd.rock,58
39,4,76 Gld.>12m,76
39,4,77 Rky.knoll<12m,77
39,4,102 Grass bank,102
39,4,107 Sheep,107
39,5,21 Hazel,21
39,5,25 Oak,25
39,5,51 Stone.<5cm,51
39,5,52 Rocks 5-50cm,52
39,5,52 Boulders >50cm,52
39,5,54 Scree,54
39,5,55 Rock outcp.>5m,55
39,5,57 Rock ledges,57
39,5,58 Bryo.covd.rock,58
39,5,60 Rock piles,60
39,5,78 Rky.knoll>12m,78
39,5,94 Bramble clump,94
39,6,51 Stone.<5cm,51
39,6,52 Rocks 5-50cm,52
39,6,52 Boulders >50cm,52
39,6,54 Scree,54
39,6,55 Rock outcp.>5m,55
39,6,57 Rock ledges,57
39,6,58 Bryo.covd.rock,58
39,6,62 Exp.min.soil,62
39,6,66 Strm/riv.slow,66
39,6,69 Spring,69
39,6,70 Marsh/bog,70
39,6,76 Gld.>12m,76
39,6,77 Rky.knoll<12m,77
39,6,83 Wall dry,83
39,6,107 Sheep,107
39,7,11 Stump hard.old,11
39,7,21 Hazel,21
39,7,25 Oak,25
39,7,26 Rowan,26
39,7,37 Leg.v.rotten,37
39,7,52 Rocks 5-50cm,52
39,7,75 Gld.5-12m,75
39,7,77 Rky.knoll<12m,77
39,7,94 Bramble clump,94
39,7,102 Grass bank,102
39,7,118 Anthill,118
39,8,11 Stump hard.old,11
39,8,42 Stump >10cm,42
39,8,55 Rock outcp.>5m,55
39,8,57 Rock ledges,57
39,8,76 Gld.>12m,76
39,8,77 Rky.knoll<12m,77
39,8,102 Grass bank,102
39,8,118 Anthill,118
39,9,11 Stump hard.old,11
39,9,21 Hazel,21
39,9,25 Oak,25
39,9,42 Stump >10cm,42
39,9,55 Rock outcp.>5m,55
39,9,57 Rock ledges,57
39,9,58 Bryo.covd.rock,58
39,9,76 Gld.>12m,76
39,9,77 Rky.knoll<12m,77
39,9,94 Bramble clump,94
39,9,102 Grass bank,102
39,10,25 Oak,25
39,10,52 Rocks 5-50cm,52
39,10,58 Bryo.covd.rock,58
39,10,76 Gld.>12m,76
39,10,102 Grass bank,102
39,11,11 Stump hard.old,11
39,11,25 Oak,25
39,11,41 Stump<10cm,41
39,11,42 Stump >10cm,42
39,11,52 Rocks 5-50cm,52
39,11,52 Boulders >50cm,52
39,11,54 Scree,54
39,11,55 Rock outcp.>5m,55
39,11,57 Rock ledges,57
39,11,58 Bryo.covd.rock,58
39,11,77 Rky.knoll<12m,77
39,11,102 Grass bank,102
39,11,106 Macfungi.wood,106
39,11,107 Sheep,107
39,12,51 Stone.<5cm,51
39,12,52 Boulders >50cm,52
39,12,76 Gld.>12m,76
39,12,102 Grass bank,102
39,12,107 Sheep,107
39,13,70 Marsh/bog,70
39,13,76 Gld.>12m,76
39,14,11 Stump hard.old,11
39,14,13 Stump con.old,13
39,14,52 Rocks 5-50cm,52
39,14,55 Rock outcp.>5m,55
39,14,60 Rock piles,60
39,14,77 Rky.knoll<12m,77
39,14,102 Grass bank,102
39,14,105 Macfungi.soil,105
39,14,106 Macfungi.wood,106
39,14,107 Sheep,107
39,15,11 Stump hard.old,11
39,15,13 Stump con.old,13
39,15,52 Rocks 5-50cm,52
39,15,55 Rock outcp.>5m,55
39,15,57 Rock ledges,57
39,15,58 Bryo.covd.rock,58
39,15,76 Gld.>12m,76
39,15,77 Rky.knoll<12m,77
39,15,102 Grass bank,102
39,15,107 Sheep,107
39,16,7 Cop. Stool,7
39,16,13 Stump con.old,13
39,16,52 Rocks 5-50cm,52
39,16,55 Rock outcp.>5m,55
39,16,77 Rky.knoll<12m,77
39,16,102 Grass bank,102
39,16,105 Macfungi.soil,105
39,16,107 Sheep,107
40,1,,19
40,1,,26
40,1,,36
40,1,,37
40,1,,41
40,1,,42
40,1,,43
40,1,,44
40,1,,46
40,1,,47
40,1,,43
40,1,,44
40,1,,46
40,1,,47
40,1,,52
40,1,,101
40,1,,105
40,1,,112
40,2,,19
40,2,,35
40,2,,37
40,2,,38
40,2,,41
40,2,,42
40,2,,43
40,2,,44
40,2,,46
40,2,,47
40,2,,76
40,2,,101
40,2,,102
40,2,,107
40,2,,112
40,3,,37
40,3,,43
40,3,,44
40,3,,45
40,3,,46
40,3,,47
40,3,,76
40,3,,81
40,3,,95
40,3,,101
40,3,,102
40,4,,31
40,4,,37
40,4,,38
40,4,,41
40,4,,43
40,4,,44
40,4,,45
40,4,,46
40,4,,47
40,4,,86
40,4,,102
40,4,,113
40,5,,19
40,5,,20
40,5,,21
40,5,,43
40,5,,44
40,5,,45
40,5,,46
40,5,,47
40,5,,76
40,5,,86
40,6,,7
40,6,,19
40,6,,36
40,6,,37
40,6,,39
40,6,,41
40,6,,42
40,6,,43
40,6,,44
40,6,,45
40,6,,46
40,6,,47
40,6,,70
40,6,,76
40,6,,104
40,6,,112
40,7,,70
40,7,,99
40,7,,102
40,8,,16
40,8,,26
40,8,,35
40,8,,37
40,8,,41
40,8,,42
40,8,,43
40,8,,44
40,8,,45
40,8,,46
40,8,,47
40,8,,55
40,8,,70
40,8,,75
40,8,,99
40,8,,100
40,8,,101
40,9,,19
40,9,,21
40,9,,26
40,9,,35
40,9,,37
40,9,,41
40,9,,43
40,9,,44
40,9,,45
40,9,,46
40,9,,47
40,9,,50
40,9,,75
40,9,,99
40,9,,100
40,9,,102
40,9,,105
40,9,,112
40,9,,113
40,10,,35
40,10,,36
40,10,,37
40,10,,38
40,10,,41
40,10,,42
40,10,,43
40,10,,44
40,10,,45
40,10,,46
40,10,,47
40,10,,58
40,10,,75
40,10,,85
40,10,,106
40,10,,114
40,11,,35
40,11,,37
40,11,,38
40,11,,43
40,11,,44
40,11,,45
40,11,,46
40,11,,47
40,11,,50
40,11,,67
40,11,,98
40,11,,100
40,11,,112
40,11,,116
40,12,,35
40,12,,36
40,12,,37
40,12,,38
40,12,,40
40,12,,41
40,12,,42
40,12,,43
40,12,,44
40,12,,45
40,12,,46
40,12,,47
40,12,,100
40,12,,102
40,12,,112
40,13,,35
40,13,,37
40,13,,38
40,13,,43
40,13,,44
40,13,,45
40,13,,46
40,13,,47
40,13,,52
40,13,,66
40,13,,70
40,13,,76
40,13,,100
40,13,,101
40,13,,112
40,13,,116
40,14,,19
40,14,,35
40,14,,36
40,14,,37
40,14,,38
40,14,,41
40,14,,42
40,14,,43
40,14,,44
40,14,,45
40,14,,46
40,14,,47
40,14,,48
40,14,,50
40,14,,70
40,14,,76
40,14,,95
40,14,,112
40,15,,35
40,15,,37
40,15,,38
40,15,,43
40,15,,44
40,15,,45
40,15,,46
40,15,,47
40,15,,48
40,15,,75
40,15,,99
40,15,,101
40,15,,102
40,15,,112
40,16,,31
40,16,,35
40,16,,36
40,16,,41
40,16,,43
40,16,,44
40,16,,45
40,16,,46
40,16,,47
40,16,,76
40,16,,99
40,16,,102
40,16,,106
41,1,16 Ash,16
41,1,37 Leg.v.rotten,37
41,1,38 Fall. bnh.>10cm,38
41,1,40 Rot hole,40
41,1,51 Stone.<5cm,51
41,1,52 Boulders >50cm,52
41,1,54 Scree,54
41,1,58 Bryo.covd.rock,58
41,1,107 Sheep,107
41,1,113 Rabbit,113
41,2,37 Leg.v.rotten,37
41,2,40 Rot hole,40
41,2,52 Rocks 5-50cm,52
41,2,52 Boulders >50cm,52
41,2,102 Grass bank,102
41,2,107 Sheep,107
41,2,113 Rabbit,113
41,3,35 Fallen brkn,35
41,3,36 Fallen uprtd.,36
41,3,37 Leg.v.rotten,37
41,3,38 Fall. bnh.>10cm,38
41,3,40 Rot hole,40
41,3,43 Bryo.base,43
41,3,44 Bryo.trunk,44
41,3,45 Bryo.branch,45
41,3,47 Lichen branch,47
41,3,48 Ferm,48
41,3,58 Bryo.covd.rock,58
41,3,67 Strm/riv. fast,67
41,3,102 Grass bank,102
41,3,107 Sheep,107
41,3,113 Rabbit,113
41,3,117 Squirrel,117
41,4,16 Ash,16
41,4,43 Bryo.base,43
41,4,44 Bryo.trunk,44
41,4,45 Bryo.branch,45
41,4,46 Lichen trunk,46
41,4,52 Rocks 5-50cm,52
41,4,58 Bryo.covd.rock,58
41,4,102 Grass bank,102
41,4,107 Sheep,107
41,4,113 Rabbit,113
41,5,16 Ash,16
41,5,37 Leg.v.rotten,37
41,5,38 Fall. bnh.>10cm,38
41,5,40 Rot hole,40
41,5,43 Bryo.base,43
41,5,44 Bryo.trunk,44
41,5,75 Gld.5-12m,75
41,5,102 Grass bank,102
41,6,37 Leg.v.rotten,37
41,6,38 Fall. bnh.>10cm,38
41,6,43 Bryo.base,43
41,6,44 Bryo.trunk,44
41,6,51 Stone.<5cm,51
41,6,54 Scree,54
41,6,55 Rock outcp.>5m,55
41,6,107 Sheep,107
41,7,35 Fallen brkn,35
41,7,37 Leg.v.rotten,37
41,7,38 Fall. bnh.>10cm,38
41,7,43 Bryo.base,43
41,7,44 Bryo.trunk,44
41,7,45 Bryo.branch,45
41,7,46 Lichen trunk,46
41,7,47 Lichen branch,47
41,7,102 Grass bank,102
41,7,107 Sheep,107
41,7,113 Rabbit,113
41,8,16 Ash,16
41,8,21 Hazel,21
41,8,43 Bryo.base,43
41,8,44 Bryo.trunk,44
41,8,45 Bryo.branch,45
41,8,46 Lichen trunk,46
41,8,47 Lichen branch,47
41,8,101 Ferm bank,101
41,9,43 Bryo.base,43
41,9,44 Bryo.trunk,44
41,9,45 Bryo.branch,45
41,9,46 Lichen trunk,46
41,9,52 Rocks 5-50cm,52
41,9,76 Gld.>12m,76
41,9,107 Sheep,107
41,10,38 Fall. bnh.>10cm,38
41,10,40 Rot hole,40
41,10,43 Bryo.base,43
41,10,44 Bryo.trunk,44
41,10,75 Gld.5-12m,75
41,10,107 Sheep,107
41,11,35 Fallen brkn,35
41,11,37 Leg.v.rotten,37
41,11,38 Fall. bnh.>10cm,38
41,11,40 Rot hole,40
41,11,43 Bryo.base,43
41,11,44 Bryo.trunk,44
41,11,45 Bryo.branch,45
41,11,46 Lichen trunk,46
41,11,67 Strm/riv. fast,67
41,11,107 Sheep,107
41,11,113 Rabbit,113
41,11,117 Squirrel,117
41,13,38 Fall. bnh.>10cm,38
41,13,43 Bryo.base,43
41,13,44 Bryo.trunk,44
41,13,45 Bryo.branch,45
41,13,46 Lichen trunk,46
41,13,47 Lichen branch,47
41,13,67 Strm/riv. fast,67
41,13,79 Path <5m,79
41,13,113 Rabbit,113
41,14,43 Bryo.base,43
41,14,44 Bryo.trunk,44
41,14,45 Bryo.branch,45
41,14,46 Lichen trunk,46
41,14,47 Lichen branch,47
41,14,66 Strm/riv.slow,66
41,14,68 Aquatic veg.,68
41,14,70 Marsh/bog,70
41,14,76 Gld.>12m,76
41,14,107 Sheep,107
41,15,38 Fall. bnh.>10cm,38
41,15,40 Rot hole,40
41,15,43 Bryo.base,43
41,15,44 Bryo.trunk,44
41,15,45 Bryo.branch,45
41,15,46 Lichen trunk,46
41,15,47 Lichen branch,47
41,15,102 Grass bank,102
41,15,113 Rabbit,113
41,16,16 Ash,16
41,16,21 Hazel,21
41,16,37 Leg.v.rotten,37
41,16,38 Fall. bnh.>10cm,38
41,16,40 Rot hole,40
41,16,43 Bryo.base,43
41,16,44 Bryo.trunk,44
41,16,47 Lichen branch,47
41,16,51 Stone.<5cm,51
41,16,58 Bryo.covd.rock,58
42,1,,70
42,1,,76
42,1,,107
42,1,,112
42,2,,37
42,2,,38
42,2,,42
42,2,,43
42,2,,46
42,2,,47
42,2,,52
42,2,,53
42,2,,58
42,2,,75
42,2,,99
42,2,,105
42,2,,112
42,2,,113
42,3,,26
42,3,,37
42,3,,38
42,3,,41
42,3,,42
42,3,,43
42,3,,44
42,3,,46
42,3,,47
42,3,,52
42,3,,53
42,3,,58
42,3,,75
42,3,,99
42,3,,105
42,3,,112
42,4,,19
42,4,,37
42,4,,43
42,4,,46
42,4,,47
42,4,,52
42,4,,53
42,4,,58
42,4,,76
42,4,,99
42,4,,105
42,4,,112
42,5,,35
42,5,,37
42,5,,38
42,5,,42
42,5,,43
42,5,,44
42,5,,46
42,5,,47
42,5,,50
42,5,,52
42,5,,53
42,5,,58
42,5,,75
42,5,,99
42,5,,105
42,6,,37
42,6,,38
42,6,,43
42,6,,44
42,6,,46
42,6,,47
42,6,,58
42,6,,76
42,6,,99
42,6,,105
42,7,,43
42,7,,44
42,7,,46
42,7,,58
42,7,,76
42,7,,99
42,7,,105
42,8,,38
42,8,,42
42,8,,43
42,8,,46
42,8,,47
42,8,,52
42,8,,53
42,8,,58
42,8,,75
42,8,,99
42,8,,105
42,8,,111
42,9,,37
42,9,,43
42,9,,46
42,9,,47
42,9,,53
42,9,,58
42,9,,75
42,9,,76
42,9,,99
42,9,,100
42,9,,105
42,9,,112
42,10,,43
42,10,,44
42,10,,45
42,10,,46
42,10,,47
42,10,,52
42,10,,53
42,10,,58
42,10,,75
42,10,,99
42,10,,105
42,10,,108
42,11,,19
42,11,,31
42,11,,43
42,11,,44
42,11,,45
42,11,,46
42,11,,47
42,11,,52
42,11,,53
42,11,,58
42,11,,69
42,11,,70
42,11,,76
42,11,,105
42,11,,112
42,12,,19
42,12,,35
42,12,,43
42,12,,44
42,12,,45
42,12,,46
42,12,,47
42,12,,50
42,12,,70
42,12,,75
42,12,,105
42,12,,106
42,13,,37
42,13,,43
42,13,,44
42,13,,45
42,13,,46
42,13,,47
42,13,,75
42,13,,99
42,13,,105
42,13,,106
42,14,,35
42,14,,36
42,14,,37
42,14,,38
42,14,,41
42,14,,43
42,14,,44
42,14,,45
42,14,,46
42,14,,47
42,14,,51
42,14,,62
42,14,,75
42,14,,105
42,14,,106
42,14,,113
42,15,,35
42,15,,36
42,15,,37
42,15,,38
42,15,,40
42,15,,42
42,15,,43
42,15,,44
42,15,,45
42,15,,46
42,15,,47
42,15,,53
42,15,,58
42,15,,101
42,15,,102
42,15,,105
42,15,,112
42,15,,113
42,15,,120
42,16,,35
42,16,,37
42,16,,38
42,16,,40
42,16,,42
42,16,,43
42,16,,44
42,16,,45
42,16,,46
42,16,,47
42,16,,70
42,16,,75
42,16,,95
42,16,,100
42,16,,102
42,16,,103
42,16,,105
42,16,,106
43,1,43 Bryo.base,43
43,1,44 Bryo.trunk,44
43,1,45 Bryo.branch,45
43,1,46 Lichen trunk,46
43,1,47 Lichen branch,47
43,1,70 Marsh/bog,70
43,1,72 Dtch/drain wet,72
43,1,76 Gld.>12m,76
43,1,83 Wall dry,83
43,1,100 Moss bank,100
43,2,52 Boulders >50cm,52
43,2,58 Bryo.covd.rock,58
43,2,72 Dtch/drain wet,72
43,2,75 Gld.5-12m,75
43,2,85 Wall ruined,85
43,3,43 Bryo.base,43
43,3,44 Bryo.trunk,44
43,3,46 Lichen trunk,46
43,3,47 Lichen branch,47
43,4,52 Rocks 5-50cm,52
43,4,99 Bracken dense,99
43,4,107 Sheep,107
43,5,52 Rocks 5-50cm,52
43,5,107 Sheep,107
43,6,7 Cop. Stool,7
43,6,20 Hawthorn,20
43,6,43 Bryo.base,43
43,6,44 Bryo.trunk,44
43,6,45 Bryo.branch,45
43,6,46 Lichen trunk,46
43,6,52 Rocks 5-50cm,52
43,6,52 Boulders >50cm,52
43,6,58 Bryo.covd.rock,58
43,6,76 Gld.>12m,76
43,6,99 Bracken dense,99
43,6,107 Sheep,107
43,7,7 Cop. Stool,7
43,7,43 Bryo.base,43
43,7,44 Bryo.trunk,44
43,7,45 Bryo.branch,45
43,7,46 Lichen trunk,46
43,7,47 Lichen branch,47
43,7,51 Stone.<5cm,51
43,7,52 Rocks 5-50cm,52
43,7,58 Bryo.covd.rock,58
43,7,62 Exp.min.soil,62
43,7,75 Gld.5-12m,75
43,8,35 Fallen brkn,35
43,8,36 Fallen uprtd.,36
43,8,37 Leg.v.rotten,37
43,8,38 Fall. bnh.>10cm,38
43,8,40 Rot hole,40
43,8,43 Bryo.base,43
43,8,44 Bryo.trunk,44
43,8,45 Bryo.branch,45
43,8,46 Lichen trunk,46
43,8,48 Ferm,48
43,8,51 Stone.<5cm,51
43,8,52 Rocks 5-50cm,52
43,8,58 Bryo.covd.rock,58
43,8,62 Exp.min.soil,62
43,8,107 Sheep,107
43,9,35 Fallen brkn,35
43,9,43 Bryo.base,43
43,9,44 Bryo.trunk,44
43,9,45 Bryo.branch,45
43,9,46 Lichen trunk,46
43,9,47 Lichen branch,47
43,9,52 Rocks 5-50cm,52
43,9,52 Boulders >50cm,52
43,9,55 Rock outcp.>5m,55
43,9,58 Bryo.covd.rock,58
43,9,75 Gld.5-12m,75
43,9,102 Grass bank,102
43,9,107 Sheep,107
43,10,26 Rowan,26
43,10,52 Boulders >50cm,52
43,10,58 Bryo.covd.rock,58
43,10,76 Gld.>12m,76
43,10,99 Bracken dense,99
43,10,107 Sheep,107
43,11,52 Rocks 5-50cm,52
43,11,52 Boulders >50cm,52
43,11,72 Dtch/drain wet,72
43,11,76 Gld.>12m,76
43,11,77 Rky.knoll<12m,77
43,11,101 Ferm bank,101
43,11,107 Sheep,107
43,12,12 Stump con.new,12
43,12,13 Stump con.old,13
43,12,35 Fallen brkn,35
43,12,36 Fallen uprtd.,36
43,12,37 Leg.v.rotten,37
43,12,38 Fall. bnh.>10cm,38
43,12,41 Stump<10cm,41
43,12,42 Stump >10cm,42
43,12,43 Bryo.base,43
43,12,44 Bryo.trunk,44
43,12,46 Lichen trunk,46
43,12,47 Lichen branch,47
43,12,75 Gld.5-12m,75
43,12,83 Wall dry,83
43,12,85 Wall ruined,85
43,12,99 Bracken dense,99
43,12,100 Moss bank,100
43,12,102 Grass bank,102
43,12,103 Leaf drift,103
43,13,43 Bryo.base,43
43,13,46 Lichen trunk,46
43,13,47 Lichen branch,47
43,13,51 Stone.<5cm,51
43,13,52 Rocks 5-50cm,52
43,13,55 Rock outcp.>5m,55
43,13,76 Gld.>12m,76
43,13,77 Rky.knoll<12m,77
43,13,79 Path <5m,79
43,13,101 Ferm bank,101
43,13,107 Sheep,107
43,14,43 Bryo.base,43
43,14,44 Bryo.trunk,44
43,14,45 Bryo.branch,45
43,14,46 Lichen trunk,46
43,14,47 Lichen branch,47
43,14,52 Rocks 5-50cm,52
43,14,52 Boulders >50cm,52
43,14,58 Bryo.covd.rock,58
43,14,76 Gld.>12m,76
43,14,99 Bracken dense,99
43,14,107 Sheep,107
43,15,36 Fallen uprtd.,36
43,15,43 Bryo.base,43
43,15,44 Bryo.trunk,44
43,15,45 Bryo.branch,45
43,15,46 Lichen trunk,46
43,15,52 Rocks 5-50cm,52
43,15,52 Boulders >50cm,52
43,15,58 Bryo.covd.rock,58
43,15,67 Strm/riv. fast,67
43,15,99 Bracken dense,99
43,15,107 Sheep,107
43,16,13 Stump con.old,13
43,16,35 Fallen brkn,35
43,16,37 Leg.v.rotten,37
43,16,41 Stump<10cm,41
43,16,42 Stump >10cm,42
43,16,43 Bryo.base,43
43,16,46 Lichen trunk,46
43,16,47 Lichen branch,47
43,16,52 Rocks 5-50cm,52
43,16,52 Boulders >50cm,52
43,16,58 Bryo.covd.rock,58
43,16,70 Marsh/bog,70
43,16,75 Gld.5-12m,75
43,16,105 Macfungi.soil,105
43,16,106 Macfungi.wood,106
43,16,107 Sheep,107
43,16,119 Copse/bones,119
44,1,102 Grass bank,102
44,1,107 Sheep,107
44,2,102 Grass bank,102
44,3,55 Rock outcp.>5m,55
44,3,57 Rock ledges,57
44,3,88 Quarry/mine,88
44,3,107 Sheep,107
44,3,108 Cattle,108
44,4,38 Fall. bnh.>10cm,38
44,4,107 Sheep,107
44,4,108 Cattle,108
44,5,102 Grass bank,102
44,5,107 Sheep,107
44,6,35 Fallen brkn,35
44,6,36 Fallen uprtd.,36
44,6,55 Rock outcp.>5m,55
44,6,102 Grass bank,102
44,6,107 Sheep,107
44,8,102 Grass bank,102
44,8,107 Sheep,107
44,9,102 Grass bank,102
44,9,107 Sheep,107
44,10,11 Stump hard.old,11
44,10,35 Fallen brkn,35
44,10,37 Leg.v.rotten,37
44,10,38 Fall. bnh.>10cm,38
44,10,42 Stump >10cm,42
44,10,43 Bryo.base,43
44,10,46 Lichen trunk,46
44,10,58 Bryo.covd.rock,58
44,10,62 Exp.min.soil,62
44,10,101 Ferm bank,101
44,10,105 Macfungi.soil,105
44,11,13 Stump con.old,13
44,11,19 Birch,19
44,11,37 Leg.v.rotten,37
44,11,41 Stump<10cm,41
44,11,42 Stump >10cm,42
44,11,43 Bryo.base,43
44,11,46 Lichen trunk,46
44,11,100 Moss bank,100
44,11,101 Ferm bank,101
44,12,7 Cop. Stool,7
44,12,16 Ash,16
44,12,35 Fallen brkn,35
44,12,37 Leg.v.rotten,37
44,12,38 Fall. bnh.>10cm,38
44,12,43 Bryo.base,43
44,12,44 Bryo.trunk,44
44,12,45 Bryo.branch,45
44,12,46 Lichen trunk,46
44,12,47 Lichen branch,47
44,12,49 Ivy,49
44,12,62 Exp.min.soil,62
44,12,101 Ferm bank,101
44,12,102 Grass bank,102
44,13,7 Cop. Stool,7
44,13,37 Leg.v.rotten,37
44,13,43 Bryo.base,43
44,13,44 Bryo.trunk,44
44,13,45 Bryo.branch,45
44,13,46 Lichen trunk,46
44,13,47 Lichen branch,47
44,13,51 Stone.<5cm,51
44,13,62 Exp.min.soil,62
44,13,101 Ferm bank,101
44,14,7 Cop. Stool,7
44,14,37 Leg.v.rotten,37
44,14,43 Bryo.base,43
44,14,44 Bryo.trunk,44
44,14,51 Stone.<5cm,51
44,14,52 Rocks 5-50cm,52
44,14,62 Exp.min.soil,62
44,14,105 Macfungi.soil,105
44,14,120 Spent ctrdgs.,120
44,15,7 Cop. Stool,7
44,15,37 Leg.v.rotten,37
44,15,38 Fall. bnh.>10cm,38
44,15,43 Bryo.base,43
44,15,44 Bryo.trunk,44
44,15,46 Lichen trunk,46
44,15,47 Lichen branch,47
44,15,52 Rocks 5-50cm,52
44,15,58 Bryo.covd.rock,58
44,15,62 Exp.min.soil,62
44,15,91 Blkthorn.thkt.,91
44,15,106 Macfungi.wood,106
44,16,7 Cop. Stool,7
44,16,35 Fallen brkn,35
44,16,37 Leg.v.rotten,37
44,16,38 Fall. bnh.>10cm,38
44,16,43 Bryo.base,43
44,16,44 Bryo.trunk,44
44,16,46 Lichen trunk,46
44,16,50 Macrofungi,50
44,16,58 Bryo.covd.rock,58
44,16,62 Exp.min.soil,62
45,1,15 Alder,15
45,1,16 Ash,16
45,1,19 Birch,19
45,1,25 Oak,25
45,1,29 Sycamore,29
45,1,37 Leg.v.rotten,37
45,1,58 Bryo.covd.rock,58
45,1,68 Aquatic veg.,68
45,1,75 Gld.5-12m,75
45,1,94 Bramble clump,94
45,2,19 Birch,19
45,2,25 Oak,25
45,2,43 Bryo.base,43
45,3,16 Ash,16
45,3,21 Hazel,21
45,3,26 Rowan,26
45,3,29 Sycamore,29
45,3,43 Bryo.base,43
45,3,44 Bryo.trunk,44
45,3,45 Bryo.branch,45
45,3,46 Lichen trunk,46
45,3,112 Other deer,112
45,4,7 Cop. Stool,7
45,4,15 Alder,15
45,4,21 Hazel,21
45,4,26 Rowan,26
45,4,29 Sycamore,29
45,4,35 Fallen brkn,35
45,4,43 Bryo.base,43
45,4,44 Bryo.trunk,44
45,4,49 Ivy,49
45,4,58 Bryo.covd.rock,58
45,5,7 Cop. Stool,7
45,5,16 Ash,16
45,5,21 Hazel,21
45,5,22 Holly,22
45,5,26 Rowan,26
45,5,29 Sycamore,29
45,5,43 Bryo.base,43
45,5,94 Bramble clump,94
45,5,114 Badger,114
45,6,7 Cop. Stool,7
45,6,16 Ash,16
45,6,21 Hazel,21
45,6,22 Holly,22
45,6,29 Sycamore,29
45,6,35 Fallen brkn,35
45,6,36 Fallen uprtd.,36
45,6,43 Bryo.base,43
45,6,49 Ivy,49
45,6,114 Badger,114
45,7,76 Gld.>12m,76
45,7,95 Nettle clump,95
45,7,98 Umbel.clump,98
45,7,114 Badger,114
45,8,13 Stump con.old,13
45,8,19 Birch,19
45,8,25 Oak,25
45,8,34 Other con.,34
45,8,36 Fallen uprtd.,36
45,8,43 Bryo.base,43
45,8,75 Gld.5-12m,75
45,8,99 Bracken dense,99
45,9,29 Sycamore,29
45,9,35 Fallen brkn,35
45,9,43 Bryo.base,43
45,9,67 Strm/riv. fast,67
45,9,76 Gld.>12m,76
45,9,94 Bramble clump,94
45,9,115 Fox,115
45,10,11 Stump hard.old,11
45,10,21 Hazel,21
45,10,22 Holly,22
45,10,25 Oak,25
45,10,37 Leg.v.rotten,37
45,10,43 Bryo.base,43
45,10,62 Exp.min.soil,62
45,10,87 Soil excav.,87
45,10,114 Badger,114
45,11,13 Stump con.old,13
45,11,19 Birch,19
45,11,29 Sycamore,29
45,11,35 Fallen brkn,35
45,11,75 Gld.5-12m,75
45,11,93 Rhodo.thkt.,93
45,11,99 Bracken dense,99
45,11,114 Badger,114
45,12,13 Stump con.old,13
45,12,19 Birch,19
45,12,26 Rowan,26
45,12,75 Gld.5-12m,75
45,12,99 Bracken dense,99
45,12,114 Badger,114
45,13,19 Birch,19
45,13,21 Hazel,21
45,13,25 Oak,25
45,13,29 Sycamore,29
45,13,35 Fallen brkn,35
45,13,36 Fallen uprtd.,36
45,13,72 Dtch/drain wet,72
45,13,76 Gld.>12m,76
45,13,94 Bramble clump,94
45,14,47 Lichen branch,47
45,14,76 Gld.>12m,76
45,14,99 Bracken dense,99
45,14,112 Other deer,112
45,14,114 Badger,114
45,15,7 Cop. Stool,7
45,15,16 Ash,16
