SITE,SD_code,Notes,Recorders
72,16,,SMS
72,33,,SMS
72,34,,SMS
72,36,,SMS
72,39,,SMS
72,40,,SMS
72,43,,SMS
72,49,,SMS
72,50,,SMS
72,51,,SMS
72,52,,SMS
72,53,,SMS
72,54,,SMS
72,55,,SMS
72,56,,SMS
72,57,,SMS
72,58,,SMS
72,59,,SMS
72,61,,SMS
72,62,,SMS
72,63,,SMS
72,64,,SMS
72,65,,SMS
72,73,,SMS
72,74,,SMS
72,75,,SMS
72,77,,SMS
72,80,,SMS
72,81,,SMS
72,85,,SMS
72,88,,SMS
72,89,,SMS
72,91,,SMS
72,94,,SMS
72,95,,SMS
72,101,,SMS
72,105,,SMS
72,106,,SMS
72,107,,SMS
72,108,,SMS
72,109,,SMS
72,111,,SMS
72,116,,SMS
72,129,,SMS
72,130,,SMS
72,135,,SMS
72,136,,SMS
72,137,,SMS
72,149,,SMS
72,150,,SMS
72,151,,SMS
72,152,,SMS
72,153,,SMS
72,155,,SMS
72,157,,SMS
72,158,,SMS
72,167,,SMS
72,170,,SMS
72,194,,SMS
72,195,,SMS
72,201,,SMS
72,207,,SMS
72,221,,SMS
72,224,,SMS
72,236,,SMS
28,8,,RB/FB
28,11,,RB/FB
28,13,,RB/FB
28,15,,RB/FB
28,30,,RB/FB
28,34,,RB/FB
28,37,,RB/FB
28,39,,RB/FB
28,43,,RB/FB
28,45,,RB/FB
28,49,,RB/FB
28,250,,RB/FB
28,51,,RB/FB
28,52,,RB/FB
28,53,,RB/FB
28,54,,RB/FB
28,55,,RB/FB
28,56,,RB/FB
28,57,,RB/FB
28,58,,RB/FB
28,59,,RB/FB
28,61,,RB/FB
28,62,,RB/FB
28,69,,RB/FB
28,70,,RB/FB
28,71,,RB/FB
28,81,,RB/FB
28,84,,RB/FB
28,107,,RB/FB
28,108,,RB/FB
28,116,,RB/FB
28,133,,RB/FB
28,136,,RB/FB
28,145,,RB/FB
28,146,,RB/FB
28,147,,RB/FB
28,148,,RB/FB
28,153,,RB/FB
28,156,,RB/FB
28,157,,RB/FB
28,158,,RB/FB
28,168,,RB/FB
28,169,,RB/FB
28,170,,RB/FB
28,171,,RB/FB
28,172,,RB/FB
28,174,,RB/FB
28,176,,RB/FB
28,178,,RB/FB
28,183,,RB/FB
28,185,,RB/FB
28,187,,RB/FB
28,188,,RB/FB
28,192,,RB/FB
28,193,,RB/FB
28,194,,RB/FB
28,196,,RB/FB
28,197,,RB/FB
28,199,,RB/FB
28,206,,RB/FB
28,230,,RB/FB
28,234,,RB/FB
28,296,,RB/FB
73,5,,RB
73,6,,RB
73,8,,RB
73,11,,RB
73,12,,RB
73,13,,RB
73,15,,RB
73,16,,RB
73,17,,RB
73,18,,RB
73,22,,RB
73,32,,RB
73,33,,RB
73,35,,RB
73,36,,RB
73,39,,RB
73,40,,RB
73,49,,RB
73,50,,RB
73,51,,RB
73,52,,RB
73,53,,RB
73,54,,RB
73,55,,RB
73,56,,RB
73,57,,RB
73,58,,RB
73,59,,RB
73,61,,RB
73,62,,RB
73,63,,RB
73,64,,RB
73,65,,RB
73,74,,RB
73,75,,RB
73,77,,RB
73,80,,RB
73,90,,RB
73,95,,RB
73,98,,RB
73,101,,RB
73,107,,RB
73,108,,RB
73,109,,RB
73,111,,RB
73,112,,RB
73,114,,RB
73,116,,RB
73,129,,RB
73,131,,RB
73,135,,RB
73,137,,RB
73,138,,RB
73,144,,RB
73,149,,RB
73,150,,RB
73,151,,RB
73,152,,RB
73,153,,RB
73,158,,RB
73,167,,RB
73,183,,RB
73,185,,RB
73,188,,RB
73,193,,RB
73,194,,RB
73,195,,RB
73,196,,RB
73,201,,RB
73,202,,RB
73,203,,RB
73,207,,RB
73,208,,RB
73,213,,RB
73,224,,RB
73,225,,RB
73,232,,RB
73,236,,RB
31,5,,KK/RW
31,8,,KK/RW
31,9,,KK/RW
31,11,,KK/RW
31,12,,KK/RW
31,13,,KK/RW
31,16,,KK/RW
31,17,,KK/RW
31,18,,KK/RW
31,19,,KK/RW
31,23,,KK/RW
31,27,,KK/RW
31,30,,KK/RW
31,31,,KK/RW
31,34,,KK/RW
31,35,,KK/RW
31,43,,KK/RW
31,45,,KK/RW
31,49,,KK/RW
31,50,,KK/RW
31,51,,KK/RW
31,52,,KK/RW
31,53,,KK/RW
31,54,,KK/RW
31,55,,KK/RW
31,56,,KK/RW
31,57,,KK/RW
31,58,,KK/RW
31,59,,KK/RW
31,61,,KK/RW
31,62,,KK/RW
31,68,,KK/RW
31,70,,KK/RW
31,71,,KK/RW
31,84,,KK/RW
31,102,,KK/RW
31,107,,KK/RW
31,108,,KK/RW
31,115,,KK/RW
31,116,,KK/RW
31,135,,KK/RW
31,136,,KK/RW
66,5,,RB/FB
66,6,,RB/FB
66,8,,RB/FB
66,11,,RB/FB
66,13,,RB/FB
66,16,,RB/FB
66,21,,RB/FB
66,22,,RB/FB
66,27,,RB/FB
66,30,,RB/FB
66,34,,RB/FB
66,35,,RB/FB
66,36,,RB/FB
66,39,,RB/FB
66,43,,RB/FB
66,45,,RB/FB
66,49,,RB/FB
66,50,,RB/FB
66,51,,RB/FB
66,52,,RB/FB
66,53,,RB/FB
66,54,,RB/FB
66,55,,RB/FB
66,56,,RB/FB
66,57,,RB/FB
66,58,,RB/FB
66,59,,RB/FB
66,61,,RB/FB
66,62,,RB/FB
66,63,,RB/FB
66,64,,RB/FB
66,65,,RB/FB
66,66,,RB/FB
66,69,,RB/FB
66,70,,RB/FB
66,71,,RB/FB
66,73,,RB/FB
66,74,,RB/FB
66,81,,RB/FB
66,84,,RB/FB
66,88,,RB/FB
66,89,,RB/FB
66,90,,RB/FB
66,91,,RB/FB
66,94,,RB/FB
66,95,,RB/FB
66,96,,RB/FB
66,97,,RB/FB
66,100,,RB/FB
66,101,,RB/FB
66,103,,RB/FB
66,105,,RB/FB
66,106,,RB/FB
66,107,,RB/FB
66,108,,RB/FB
66,113,,RB/FB
66,116,,RB/FB
66,118,,RB/FB
66,136,,RB/FB
66,137,,RB/FB
66,138,,RB/FB
66,139,,RB/FB
66,140,,RB/FB
66,144,,RB/FB
66,145,,RB/FB
66,148,,RB/FB
66,149,,RB/FB
66,150,,RB/FB
66,151,,RB/FB
66,152,,RB/FB
66,153,,RB/FB
66,154,,RB/FB
66,155,,RB/FB
66,156,,RB/FB
66,157,,RB/FB
66,158,,RB/FB
66,161,,RB/FB
66,162,,RB/FB
66,170,,RB/FB
66,172,,RB/FB
66,178,,RB/FB
66,180,,RB/FB
66,183,,RB/FB
66,185,,RB/FB
66,188,,RB/FB
66,193,,RB/FB
66,194,,RB/FB
66,195,,RB/FB
66,207,,RB/FB
66,208,,RB/FB
66,210,,RB/FB
66,213,,RB/FB
66,221,,RB/FB
66,222,,RB/FB
66,223,,RB/FB
66,230,,RB/FB
66,235,,RB/FB
66,236,,RB/FB
24,7,,RB/FB
24,11,,RB/FB
24,13,,RB/FB
24,16,,RB/FB
24,30,,RB/FB
24,34,,RB/FB
24,45,,RB/FB
24,49,,RB/FB
24,50,,RB/FB
24,51,,RB/FB
24,52,,RB/FB
24,53,,RB/FB
24,54,,RB/FB
24,55,,RB/FB
24,56,,RB/FB
24,57,,RB/FB
24,58,,RB/FB
24,61,,RB/FB
24,62,,RB/FB
24,68,,RB/FB
24,69,,RB/FB
24,70,,RB/FB
24,71,,RB/FB
24,107,,RB/FB
24,108,,RB/FB
24,113,,RB/FB
24,116,,RB/FB
24,135,,RB/FB
24,136,,RB/FB
24,138,,RB/FB
24,140,,RB/FB
24,144,,RB/FB
24,145,,RB/FB
24,167,,RB/FB
24,168,,RB/FB
24,169,,RB/FB
24,172,,RB/FB
24,183,,RB/FB
24,185,,RB/FB
24,188,,RB/FB
24,192,,RB/FB
24,193,,RB/FB
24,195,,RB/FB
24,196,,RB/FB
24,197,,RB/FB
24,199,,RB/FB
25,0,NOT DONE,HF/PJW
